CHANNEL,SOLD_TO
RETAILCAPS,100039746
CS OTHERS,156062081
RETAILCAPS,100041006
RETAILCAPS,100107145
RETAILCAPS,PL5869V005
RETAILCAPS,100056187
RETAILCAPS,100029541
RETAILCAPS,100044017
LKA,156065694
WHOLESALES,156061084
RETAILCAPS,100052768
RETAILCAPS,100061976
CS OTHERS,100101211
GKA,156055410
RETAILCAPS,100032561
WHOLESALES,156062353
CS OXXO,156061375
RETAILCAPS,100061189
GKA,156066641
CS OTHERS,156062187
RETAILCAPS,156100895
RETAILCAPS,100063800
RETAILCAPS,100040530
RETAILCAPS,100064969
CLUBES,156053372
RETAILCAPS,100035968
CS OTHERS,100085706
CS OTHERS,156060434
RETAILCAPS,100062958
RETAILCAPS,100035522
RETAILCAPS,100047547
RETAILCAPS,PL5891V025
RETAILCAPS,100051565
RETAILCAPS,100084653
RETAILCAPS,100052877
RETAILCAPS,100036718
RETAILCAPS,100060957
CS OTHERS,100085581
RETAILCAPS,100087789
RETAILCAPS,156063456
RETAILCAPS,100035414
CS OTHERS,100097511
RETAILCAPS,100044053
RETAILCAPS,100061415
RETAILCAPS,156063100
RETAILCAPS,PL5881V006
RETAILCAPS,100050030
RETAILCAPS,100051664
RETAILCAPS,100061509
RETAILCAPS,156065951
RETAILCAPS,100034875
RETAILCAPS,100037104
RETAILCAPS,100032462
RETAILCAPS,100064997
GKA,100026884
RETAILCAPS,100052181
WHOLESALES,156061909
RETAILCAPS,100052198
WHOLESALES,156052288
RETAILCAPS,PL5889S005
WHOLESALES,156059284
RETAILCAPS,100038485
RETAILCAPS,100050518
RETAILCAPS,100063178
LKA,100113736
RETAILCAPS,100058479
RETAILCAPS,100050146
RETAILCAPS,100052977
CS OTHERS,100058719
RETAILCAPS,100040368
LKA,156064814
RETAILCAPS,100062950
RETAILCAPS,100046070
RETAILCAPS,100041486
RETAILCAPS,100042235
RETAILCAPS,100055074
RETAILCAPS,100053360
RETAILCAPS,100059918
RETAILCAPS,100038776
CS OTHERS,100032649
RETAILCAPS,100035303
CS OTHERS,100113516
LKA,156057005
WHOLESALES,156052028
RETAILCAPS,PL5864S902
RETAILCAPS,100062850
RETAILCAPS,100045086
RETAILCAPS,156100224
GKA,156065707
WHOLESALES,100037827
RETAILCAPS,100059337
CLUBES,156054896
WHOLESALES,156062305
RETAILCAPS,PL5910S023
RETAILCAPS,100127129
RETAILCAPS,100039769
CS OTHERS,100034383
RETAILCAPS,100042806
RETAILCAPS,100059737
WHOLESALES,156052277
NEWCHANNEL,100059267
RETAILCAPS,100036291
CS OTHERS,156063812
LKA,156053311
RETAILCAPS,100035597
LKA,156053170
CLUBES,156054564
WHOLESALES,156058680
WHOLESALES,100069076
RETAILCAPS,100045265
RETAILCAPS,156100916
GKA,156066716
GKA,156057821
RETAILCAPS,156056553
GKA,100113266
CS OTHERS,100076112
RETAILCAPS,100049212
RETAILCAPS,100055631
RETAILCAPS,100064229
LKA,156055883
RETAILCAPS,100045605
RETAILCAPS,100055368
LKA,156056764
WHOLESALES,156063660
GKA,100031213
RETAILCAPS,100040493
RETAILCAPS,100056067
RETAILCAPS,156100127
RETAILCAPS,PL5873S012
WHOLESALES,156060114
RETAILCAPS,100037311
RETAILCAPS,100063421
RETAILCAPS,PL5895V012
RETAILCAPS,100059047
RETAILCAPS,100048620
RETAILCAPS,PL5873V012
RETAILCAPS,PL5904V001
CS OTHERS,100100808
RETAILCAPS,100056081
RETAILCAPS,156100320
RETAILCAPS,100046051
WHOLESALES,156060728
CS OXXO,156056916
RETAILCAPS,156100538
RETAILCAPS,156064754
RETAILCAPS,100065590
WHOLESALES,156062804
RETAILCAPS,100046963
RETAILCAPS,156100124
RETAILCAPS,100050950
RETAILCAPS,100062294
LKA,100025113
RETAILCAPS,100052309
RETAILCAPS,100028237
GKA,156057855
WHOLESALES,100058615
CS OTHERS,100078848
NEWCHANNEL,156053086
RETAILCAPS,PL5882S901
RETAILCAPS,100043441
RETAILCAPS,100059487
CS OTHERS,100107612
GKA,100025089
RETAILCAPS,100030954
RETAILCAPS,156055474
LKA,156058550
LKA,156059592
WHOLESALES,100064830
RETAILCAPS,100065643
CS OTHERS,156062028
RETAILCAPS,100064669
RETAILCAPS,100081160
RETAILCAPS,100046397
CS OTHERS,156063204
RETAILCAPS,100064269
LKA,156054524
RETAILCAPS,PL5884V014
RETAILCAPS,100032538
RETAILCAPS,100064531
RETAILCAPS,100060151
CLUBES,156053423
RETAILCAPS,100048182
RETAILCAPS,156063539
RETAILCAPS,100050985
NEWCHANNEL,156054480
WHOLESALES,156053878
LKA,156056632
RETAILCAPS,100052531
CS OTHERS,100084099
RETAILCAPS,PL5897S018
LKA,100062320
CS OTHERS,100080250
RETAILCAPS,100037439
CS OTHERS,156060476
RETAILCAPS,100051000
GKA,156058081
RETAILCAPS,156059319
RETAILCAPS,100036600
GKA,156058285
RETAILCAPS,PL5910S019
NEWCHANNEL,100083297
RETAILCAPS,100033254
WHOLESALES,156053333
RETAILCAPS,100037553
RETAILCAPS,100054333
RETAILCAPS,100058248
RETAILCAPS,100031755
GKA,156055982
RETAILCAPS,100032096
RETAILCAPS,100052862
RETAILCAPS,100030036
RETAILCAPS,156101366
RETAILCAPS,156100829
WHOLESALES,156053764
RETAILCAPS,100059786
LKA,156057584
RETAILCAPS,100051391
RETAILCAPS,100056660
RETAILCAPS,100033334
RETAILCAPS,100047663
NEWCHANNEL,156056545
RETAILCAPS,100049047
CS OTHERS,156060930
RETAILCAPS,100058251
WHOLESALES,156063459
RETAILCAPS,100064196
RETAILCAPS,100057860
WHOLESALES,156060941
LKA,156054658
RETAILCAPS,100064756
RETAILCAPS,156056615
RETAILCAPS,PL5896V019
RETAILCAPS,100065190
CS OTHERS,100090008
RETAILCAPS,100102730
LKA,100125619
GKA,156054584
RETAILCAPS,100053364
LKA,156062609
LKA,156062846
CS OTHERS,156064150
RETAILCAPS,100045563
RETAILCAPS,100041318
RETAILCAPS,100063609
RETAILCAPS,100047838
RETAILCAPS,100048120
RETAILCAPS,PL5872V901
RETAILCAPS,100039819
WHOLESALES,156060992
GKA,156054823
LKA,156054663
RETAILCAPS,100063955
WHOLESALES,156053120
WHOLESALES,100030377
RETAILCAPS,PL5889V012
RETAILCAPS,100049234
RETAILCAPS,100048424
RETAILCAPS,100061091
RETAILCAPS,100028832
CS OTHERS,100114064
RETAILCAPS,100050910
RETAILCAPS,100059348
RETAILCAPS,100051584
RETAILCAPS,100030345
RETAILCAPS,100099152
RETAILCAPS,100061869
RETAILCAPS,100036460
CLUBES,156058424
RETAILCAPS,100065737
RETAILCAPS,PL5892V008
RETAILCAPS,100049376
RETAILCAPS,100042400
CS OTHERS,156065156
CS OTHERS,100094834
RETAILCAPS,100049349
RETAILCAPS,156052332
LKA,100106517
RETAILCAPS,100047585
RETAILCAPS,100127349
GKA,156058090
GKA,100111768
WHOLESALES,156060573
WHOLESALES,156052292
RETAILCAPS,100061404
RETAILCAPS,PL5863S006
CS OTHERS,156059781
CS OXXO,156060913
RETAILCAPS,100053153
RETAILCAPS,100039512
RETAILCAPS,100046276
WHOLESALES,100075983
RETAILCAPS,100032076
RETAILCAPS,100052826
CS OTHERS,156060150
GKA,100116734
LKA,156057096
RETAILCAPS,100043050
LKA,156053657
RETAILCAPS,100052435
RETAILCAPS,100055430
RETAILCAPS,100038185
CS OTHERS,100102804
RETAILCAPS,100066255
RETAILCAPS,100062762
GKA,156065472
RETAILCAPS,100044679
RETAILCAPS,100059545
RETAILCAPS,156066598
LKA,156056763
RETAILCAPS,100025839
RETAILCAPS,100064094
RETAILCAPS,100026236
RETAILCAPS,100075977
RETAILCAPS,100045095
RETAILCAPS,100049767
RETAILCAPS,100049031
CS OTHERS,100068751
WHOLESALES,156065654
CS OTHERS,156058923
RETAILCAPS,100046608
LKA,100103208
CS OTHERS,156060125
RETAILCAPS,100045451
RETAILCAPS,100051474
RETAILCAPS,PL5897V001
LKA,156055925
RETAILCAPS,PL5911S007
RETAILCAPS,100044376
RETAILCAPS,100048420
RETAILCAPS,100058234
RETAILCAPS,100055367
LKA,156057351
RETAILCAPS,PL5864V013
RETAILCAPS,156059462
RETAILCAPS,100032201
RETAILCAPS,100050730
RETAILCAPS,156065970
RETAILCAPS,100046690
WHOLESALES,156053997
WHOLESALES,156061822
RETAILCAPS,156100391
LKA,156058559
CS OTHERS,100119820
WHOLESALES,156052589
RETAILCAPS,100026895
WHOLESALES,156052790
WHOLESALES,156063690
GKA,100056636
RETAILCAPS,PL5902S014
RETAILCAPS,100045186
CLUBES,156058404
RETAILCAPS,100047493
RETAILCAPS,100038401
CS OTHERS,100036208
RETAILCAPS,100059551
RETAILCAPS,156100753
RETAILCAPS,100057955
LKA,156064348
RETAILCAPS,100048696
RETAILCAPS,100039646
RETAILCAPS,100104653
RETAILCAPS,100036162
CS OTHERS,156058935
RETAILCAPS,100063381
CS OTHERS,100070031
RETAILCAPS,100048583
GKA,100026561
RETAILCAPS,100052098
RETAILCAPS,100127602
LKA,100030538
LKA,156062640
GKA,156058160
RETAILCAPS,100041700
RETAILCAPS,100042199
RETAILCAPS,100049390
RETAILCAPS,100056279
RETAILCAPS,100080165
RETAILCAPS,100048773
CS OTHERS,156062033
RETAILCAPS,100084652
WHOLESALES,156056249
RETAILCAPS,100048300
WHOLESALES,156054040
CS OTHERS,100116368
RETAILCAPS,156054576
RETAILCAPS,100050841
RETAILCAPS,100040302
WHOLESALES,156066517
RETAILCAPS,100043067
LKA,100026233
RETAILCAPS,100045507
RETAILCAPS,100034687
RETAILCAPS,156100757
RETAILCAPS,100059212
GKA,100102531
CS OTHERS,156060508
RETAILCAPS,100047866
RETAILCAPS,100053222
LKA,156057559
LKA,156052887
GKA,156056451
RETAILCAPS,100033411
RETAILCAPS,100051473
RETAILCAPS,100060014
RETAILCAPS,100060818
WHOLESALES,156060771
WHOLESALES,156061248
RETAILCAPS,100061497
RETAILCAPS,100032777
RETAILCAPS,100040801
WHOLESALES,156065264
LKA,100063378
RETAILCAPS,100057158
WHOLESALES,156053056
RETAILCAPS,PL5909V007
GKA,156057691
GKA,156056070
RETAILCAPS,100058971
CS OXXO,156061406
RETAILCAPS,100048134
RETAILCAPS,100059201
WHOLESALES,156060971
RETAILCAPS,156100098
CS OTHERS,156058824
RETAILCAPS,100032770
CS OTHERS,156065779
RETAILCAPS,100053180
LKA,156055960
RETAILCAPS,PL5903S901
RETAILCAPS,100039146
RETAILCAPS,100065751
RETAILCAPS,100038861
WHOLESALES,156066391
RETAILCAPS,100051931
RETAILCAPS,100059957
WHOLESALES,100050635
RETAILCAPS,156100914
CS OTHERS,100084129
RETAILCAPS,100038599
WHOLESALES,156052907
RETAILCAPS,156100079
WHOLESALES,100044172
RETAILCAPS,100040081
RETAILCAPS,156062483
CS OXXO,156059888
RETAILCAPS,156059482
WHOLESALES,100031179
RETAILCAPS,100055802
LKA,156062418
GKA,156054267
WHOLESALES,156052938
RETAILCAPS,156064958
RETAILCAPS,100056198
RETAILCAPS,100043949
RETAILCAPS,100047007
RETAILCAPS,100029042
RETAILCAPS,100043751
RETAILCAPS,100034111
LKA,156052679
RETAILCAPS,100061851
RETAILCAPS,100035138
CS OXXO,156060232
RETAILCAPS,156063073
RETAILCAPS,100052371
CS OTHERS,156060449
RETAILCAPS,100060790
RETAILCAPS,100056359
WHOLESALES,156065723
RETAILCAPS,100040554
LKA,100062447
RETAILCAPS,100064373
RETAILCAPS,PL5883S004
GKA,156055495
RETAILCAPS,100053243
RETAILCAPS,PL5881S008
RETAILCAPS,100044338
CS OTHERS,100076070
RETAILCAPS,PL5893S004
RETAILCAPS,100059862
RETAILCAPS,100054452
RETAILCAPS,100033201
CS OXXO,156059919
RETAILCAPS,100059210
RETAILCAPS,100045220
LKA,156060404
RETAILCAPS,100050579
RETAILCAPS,100051514
RETAILCAPS,100041773
RETAILCAPS,100032533
GKA,156057688
WHOLESALES,156064586
RETAILCAPS,100064856
WHOLESALES,156064111
WHOLESALES,156052847
RETAILCAPS,100039945
LKA,156064446
RETAILCAPS,100047250
RETAILCAPS,100028812
RETAILCAPS,100057605
RETAILCAPS,100040928
RETAILCAPS,100046133
WHOLESALES,156063307
CS OTHERS,156059064
CS OTHERS,100085668
RETAILCAPS,PL5893V004
RETAILCAPS,100063174
RETAILCAPS,100038823
RETAILCAPS,100042071
NEWCHANNEL,156053569
LKA,100099342
RETAILCAPS,100050605
WHOLESALES,156061918
RETAILCAPS,PL5889S020
RETAILCAPS,100055921
CS OTHERS,100119093
CS OTHERS,156061739
CS OTHERS,156064064
LKA,156057378
CS OTHERS,100026661
RETAILCAPS,100032483
CS OTHERS,100086380
GKA,100126410
RETAILCAPS,100037393
CS OXXO,156060873
GKA,156057799
RETAILCAPS,100041686
GKA,100068076
RETAILCAPS,100064666
LKA,156064909
GKA,156057788
RETAILCAPS,156100370
RETAILCAPS,100033357
CLUBES,156064452
RETAILCAPS,156100524
GKA,100081458
GKA,100114960
RETAILCAPS,100040864
GKA,156063452
CS OTHERS,156065323
WHOLESALES,156056983
RETAILCAPS,100049005
RETAILCAPS,100099153
RETAILCAPS,100038100
RETAILCAPS,100064150
RETAILCAPS,100042146
LKA,100034307
RETAILCAPS,100039810
RETAILCAPS,100039915
LKA,156054709
WHOLESALES,156061150
RETAILCAPS,100044306
RETAILCAPS,PL5896S011
RETAILCAPS,100048862
GKA,156055815
RETAILCAPS,PL5885V001
WHOLESALES,156063344
RETAILCAPS,100025729
RETAILCAPS,100061012
RETAILCAPS,100042301
RETAILCAPS,100060540
RETAILCAPS,100040036
GKA,156058249
CS OTHERS,156063150
RETAILCAPS,100048112
GKA,100080103
CS OTHERS,156064027
GKA,100036177
NEWCHANNEL,156053919
RETAILCAPS,100064971
RETAILCAPS,100048465
RETAILCAPS,PL5876S901
RETAILCAPS,100037266
GKA,100102414
RETAILCAPS,100063169
LKA,156065859
RETAILCAPS,100055856
GKA,100026670
RETAILCAPS,100052755
RETAILCAPS,100028562
RETAILCAPS,100064882
LKA,156054854
RETAILCAPS,100048102
RETAILCAPS,100044514
RETAILCAPS,100053369
RETAILCAPS,156100050
GKA,100102553
RETAILCAPS,100024954
RETAILCAPS,100051559
RETAILCAPS,100044289
NEWCHANNEL,156058736
WHOLESALES,156054381
WHOLESALES,156052071
LKA,100083669
WHOLESALES,156054058
CS OTHERS,100096006
RETAILCAPS,100035195
CS OTHERS,100100693
RETAILCAPS,100054352
RETAILCAPS,100039686
RETAILCAPS,100039371
RETAILCAPS,156100073
LKA,156064237
RETAILCAPS,100039895
LKA,156058563
RETAILCAPS,100043065
CLUBES,156058383
RETAILCAPS,100046102
RETAILCAPS,100048078
CS OTHERS,100095842
CS OTHERS,100085502
RETAILCAPS,PL5896V005
GKA,156054402
RETAILCAPS,100039691
WHOLESALES,156061656
RETAILCAPS,100047882
WHOLESALES,156062435
RETAILCAPS,100048564
CS OTHERS,100126632
RETAILCAPS,100057535
CLUBES,156065388
RETAILCAPS,PL5865S007
RETAILCAPS,156100398
GKA,156058070
RETAILCAPS,100066449
NEWCHANNEL,156058861
RETAILCAPS,PL5914S001
RETAILCAPS,100063269
RETAILCAPS,156100702
RETAILCAPS,100056256
RETAILCAPS,100074768
RETAILCAPS,100042486
WHOLESALES,156063865
RETAILCAPS,100041676
WHOLESALES,156055582
RETAILCAPS,100055850
RETAILCAPS,100049697
RETAILCAPS,100037833
WHOLESALES,156052896
RETAILCAPS,100057482
RETAILCAPS,156066567
RETAILCAPS,100101829
RETAILCAPS,156100648
CS OTHERS,100067437
RETAILCAPS,100046297
RETAILCAPS,156057605
RETAILCAPS,100045048
RETAILCAPS,156100744
RETAILCAPS,100062878
RETAILCAPS,100037347
RETAILCAPS,100056235
RETAILCAPS,156100590
CS OXXO,156060207
RETAILCAPS,100043667
RETAILCAPS,100063640
RETAILCAPS,100029315
RETAILCAPS,100039745
RETAILCAPS,100044777
RETAILCAPS,100041074
RETAILCAPS,100043055
RETAILCAPS,100065460
RETAILCAPS,100050919
RETAILCAPS,100050248
RETAILCAPS,100047813
CS OTHERS,156062176
RETAILCAPS,100057214
RETAILCAPS,100047619
CS OTHERS,156062822
RETAILCAPS,100051715
RETAILCAPS,100047848
CS OTHERS,156060077
CS OTHERS,100034653
RETAILCAPS,100039823
WHOLESALES,156064099
RETAILCAPS,100060860
RETAILCAPS,PL5891S903
LKA,156054046
RETAILCAPS,100046365
RETAILCAPS,156100956
RETAILCAPS,100056254
WHOLESALES,100034339
LKA,156056431
RETAILCAPS,100041459
RETAILCAPS,PL5885S009
RETAILCAPS,156062295
RETAILCAPS,100054402
RETAILCAPS,PL5899V011
RETAILCAPS,100044738
LKA,156056683
RETAILCAPS,100046491
RETAILCAPS,PL5908V008
GKA,156057917
CS OTHERS,156057259
RETAILCAPS,156055243
GKA,156055705
RETAILCAPS,100064709
CS OXXO,156059236
WHOLESALES,156058982
WHOLESALES,100035099
RETAILCAPS,100047140
CS OTHERS,100040535
RETAILCAPS,100047536
RETAILCAPS,100049164
WHOLESALES,156054865
RETAILCAPS,100064658
RETAILCAPS,100060532
RETAILCAPS,100058811
CS OTHERS,156060557
RETAILCAPS,100044931
LKA,156053286
GKA,100072471
CS OTHERS,100034194
RETAILCAPS,100049783
RETAILCAPS,PL5900V008
RETAILCAPS,100064674
RETAILCAPS,100040723
RETAILCAPS,100047842
RETAILCAPS,100039049
RETAILCAPS,100052304
RETAILCAPS,PL5885S026
RETAILCAPS,100054964
RETAILCAPS,100045830
GKA,156055209
RETAILCAPS,100037127
LKA,100104624
CS OTHERS,156061756
CS OTHERS,156057387
RETAILCAPS,100037763
RETAILCAPS,100054359
RETAILCAPS,100040027
RETAILCAPS,100041163
RETAILCAPS,156064498
RETAILCAPS,156063043
RETAILCAPS,100066216
RETAILCAPS,100051384
RETAILCAPS,100061967
RETAILCAPS,100066306
RETAILCAPS,156100365
GKA,156057965
RETAILCAPS,100060981
LKA,156059086
RETAILCAPS,100052986
LKA,156055937
WHOLESALES,100036418
RETAILCAPS,100066328
RETAILCAPS,100060469
WHOLESALES,156061184
RETAILCAPS,PL5873V023
RETAILCAPS,100038971
RETAILCAPS,100061223
CS OTHERS,100101690
RETAILCAPS,100047453
RETAILCAPS,100041884
RETAILCAPS,100055370
CS OXXO,156059824
RETAILCAPS,PL5883V901
RETAILCAPS,100053599
RETAILCAPS,PL5867V013
RETAILCAPS,100060654
RETAILCAPS,100060193
CLUBES,156053688
RETAILCAPS,100038686
RETAILCAPS,156064548
CS OXXO,156061345
RETAILCAPS,156052421
RETAILCAPS,100052630
RETAILCAPS,100050226
GKA,156065789
GKA,100029394
GKA,100113702
CS OTHERS,100084047
RETAILCAPS,100030847
GKA,156057850
NEWCHANNEL,100072690
RETAILCAPS,100058654
RETAILCAPS,156052390
RETAILCAPS,100037262
WHOLESALES,100040430
RETAILCAPS,100059352
GKA,100031186
GKA,100083406
CS OTHERS,100030240
RETAILCAPS,100031847
LKA,156052746
LKA,156059591
RETAILCAPS,100065065
RETAILCAPS,PL5970V005
RETAILCAPS,100063415
LKA,100062292
RETAILCAPS,156100562
RETAILCAPS,100046922
RETAILCAPS,100043236
RETAILCAPS,PL5889S903
CS OTHERS,156062701
RETAILCAPS,100066038
RETAILCAPS,PL5903V012
RETAILCAPS,100043475
RETAILCAPS,100047047
WHOLESALES,156061015
RETAILCAPS,156066135
RETAILCAPS,100053012
CS OTHERS,156055858
CS OTHERS,100065314
RETAILCAPS,100050019
RETAILCAPS,100046328
CS OTHERS,100072822
WHOLESALES,156052904
RETAILCAPS,100039010
WHOLESALES,156064385
RETAILCAPS,PL5865V901
RETAILCAPS,PL5905S010
RETAILCAPS,156101238
CS OTHERS,100100805
RETAILCAPS,100052876
RETAILCAPS,100031879
WHOLESALES,156063568
RETAILCAPS,100061718
RETAILCAPS,100053394
RETAILCAPS,100037587
RETAILCAPS,100061266
RETAILCAPS,100061925
RETAILCAPS,100049166
RETAILCAPS,100045114
RETAILCAPS,100065653
RETAILCAPS,156063709
RETAILCAPS,PL5886V043
LKA,156059563
RETAILCAPS,156059489
NEWCHANNEL,156060395
RETAILCAPS,PL5891S023
CS OTHERS,100034396
WHOLESALES,100115391
RETAILCAPS,156064516
RETAILCAPS,100047271
WHOLESALES,156061561
CS OTHERS,100113526
RETAILCAPS,100033309
RETAILCAPS,100039807
LKA,100025143
LKA,156057566
RETAILCAPS,100062361
RETAILCAPS,100109217
RETAILCAPS,100040120
CS OTHERS,156065663
SIGMA FSS,100119758
RETAILCAPS,100037261
RETAILCAPS,100036865
RETAILCAPS,100046184
RETAILCAPS,100037694
CS OTHERS,100079815
RETAILCAPS,PL5886V031
LKA,156059622
RETAILCAPS,100083308
RETAILCAPS,100056565
CS OTHERS,156062183
LKA,100103214
NEWCHANNEL,100025029
RETAILCAPS,100063304
RETAILCAPS,100043566
RETAILCAPS,100050223
CS OTHERS,156056788
RETAILCAPS,100047379
RETAILCAPS,100056899
RETAILCAPS,100062114
RETAILCAPS,100040983
CS OTHERS,100095363
WHOLESALES,156053146
RETAILCAPS,156101059
RETAILCAPS,100065604
RETAILCAPS,100041394
GKA,156055487
RETAILCAPS,100057138
RETAILCAPS,100047920
CS OXXO,156061288
RETAILCAPS,100043849
LKA,156058444
WHOLESALES,156062881
RETAILCAPS,PL5916V017
RETAILCAPS,100056678
RETAILCAPS,100030309
CS OTHERS,100118937
CS OTHERS,100100798
LKA,100023733
RETAILCAPS,100055284
RETAILCAPS,100051915
WHOLESALES,100115381
RETAILCAPS,100054896
RETAILCAPS,156101384
RETAILCAPS,156059803
RETAILCAPS,100043875
LKA,156060500
RETAILCAPS,100042000
RETAILCAPS,100059546
RETAILCAPS,156100209
RETAILCAPS,156100651
RETAILCAPS,100060282
GKA,100109056
RETAILCAPS,100064379
WHOLESALES,100037873
GKA,100026821
WHOLESALES,156053450
RETAILCAPS,100062274
NEWCHANNEL,156056868
RETAILCAPS,100044841
RETAILCAPS,100041951
RETAILCAPS,100061770
RETAILCAPS,100040972
RETAILCAPS,100050131
WHOLESALES,156061186
CS OTHERS,156062166
RETAILCAPS,100044572
RETAILCAPS,100052508
RETAILCAPS,100038487
RETAILCAPS,100059114
RETAILCAPS,156064538
WHOLESALES,156061142
RETAILCAPS,100058418
RETAILCAPS,100050116
RETAILCAPS,100049670
RETAILCAPS,100038874
RETAILCAPS,156064554
RETAILCAPS,PL5891V010
RETAILCAPS,100040015
RETAILCAPS,100115047
LKA,100085787
RETAILCAPS,100048210
RETAILCAPS,100091543
CS OTHERS,100022647
RETAILCAPS,100024682
GKA,100026831
RETAILCAPS,100054660
RETAILCAPS,100056910
RETAILCAPS,100046860
GKA,100055036
RETAILCAPS,100041389
RETAILCAPS,100040534
LKA,156058631
RETAILCAPS,100047992
RETAILCAPS,156064486
RETAILCAPS,100064645
WHOLESALES,156062342
GKA,100030851
WHOLESALES,156063309
LKA,156058632
RETAILCAPS,100102042
RETAILCAPS,100039359
WHOLESALES,156061036
RETAILCAPS,156056593
CS OTHERS,156060474
WHOLESALES,100025513
RETAILCAPS,156100879
WHOLESALES,156060169
RETAILCAPS,100034273
RETAILCAPS,PL5899V004
GKA,156057706
WHOLESALES,100052262
CS OTHERS,100106371
WHOLESALES,156060847
CS OTHERS,100071610
CS OTHERS,100072881
CS OTHERS,100095104
RETAILCAPS,100037234
WHOLESALES,156063430
LKA,156065083
RETAILCAPS,100063282
LKA,100080139
RETAILCAPS,100046934
RETAILCAPS,100040832
WHOLESALES,156052261
WHOLESALES,156061888
CS OTHERS,100080249
RETAILCAPS,100046731
RETAILCAPS,100045338
RETAILCAPS,100127450
WHOLESALES,156055174
RETAILCAPS,100057541
RETAILCAPS,100033773
CS OTHERS,100113281
LKA,100071874
LKA,156054771
WHOLESALES,156055169
GKA,100031196
RETAILCAPS,100049145
LKA,156058597
RETAILCAPS,100061784
RETAILCAPS,100030378
RETAILCAPS,100044730
RETAILCAPS,100058523
RETAILCAPS,PL5884V024
RETAILCAPS,100045933
GKA,100126931
RETAILCAPS,100064851
LKA,156059602
RETAILCAPS,100052180
RETAILCAPS,100036631
LKA,156054856
WHOLESALES,156060765
RETAILCAPS,100052962
RETAILCAPS,100059557
LKA,156058595
CS OXXO,156060192
RETAILCAPS,100036066
RETAILCAPS,156059334
RETAILCAPS,156063096
CLUBES,156055483
RETAILCAPS,PL5890V049
WHOLESALES,156060732
WHOLESALES,156052291
WHOLESALES,156052393
RETAILCAPS,100048132
RETAILCAPS,100054743
RETAILCAPS,100048285
RETAILCAPS,156100961
WHOLESALES,156063899
RETAILCAPS,100051103
WHOLESALES,156061699
RETAILCAPS,100038879
RETAILCAPS,100039342
LKA,100072305
WHOLESALES,156052098
RETAILCAPS,100046961
RETAILCAPS,PL5891S007
RETAILCAPS,100061034
WHOLESALES,100034719
LKA,100025104
CS OXXO,156061518
RETAILCAPS,100041463
RETAILCAPS,100044064
GKA,100031255
WHOLESALES,156061082
RETAILCAPS,PL5886V009
RETAILCAPS,100046373
RETAILCAPS,100050085
RETAILCAPS,100043060
RETAILCAPS,PL5911S003
GKA,100102438
RETAILCAPS,100037810
CS OTHERS,100126829
GKA,156066533
CS OTHERS,156062661
RETAILCAPS,100062811
RETAILCAPS,100039098
RETAILCAPS,156100742
RETAILCAPS,100053186
LKA,156062891
GKA,100029413
WHOLESALES,100044633
CS OXXO,156060234
LKA,156056174
WHOLESALES,156058980
CS OTHERS,100127731
GKA,100025149
CS OTHERS,100100689
GKA,156055437
RETAILCAPS,156101177
RETAILCAPS,100059868
RETAILCAPS,100056876
RETAILCAPS,100038756
LKA,156053419
WHOLESALES,156055274
RETAILCAPS,100041480
CS OTHERS,100095721
RETAILCAPS,100046990
RETAILCAPS,100039876
WHOLESALES,156052290
RETAILCAPS,100032699
RETAILCAPS,100054571
CS OTHERS,156062837
RETAILCAPS,100058364
RETAILCAPS,100060833
RETAILCAPS,100056971
RETAILCAPS,100060332
RETAILCAPS,156055116
RETAILCAPS,100054348
RETAILCAPS,100042163
RETAILCAPS,100059517
RETAILCAPS,100036924
CS OTHERS,156062251
CS OTHERS,156054406
WHOLESALES,156064934
RETAILCAPS,100054996
RETAILCAPS,100065990
RETAILCAPS,100054949
WHOLESALES,156063545
CS OTHERS,100024750
LKA,156056624
RETAILCAPS,100058334
RETAILCAPS,PL5916V014
RETAILCAPS,PL5919V004
RETAILCAPS,100048008
RETAILCAPS,156100601
RETAILCAPS,156064677
RETAILCAPS,100041209
RETAILCAPS,PL5897V901
CS OXXO,156060904
RETAILCAPS,PL5911V023
RETAILCAPS,100035736
RETAILCAPS,PL5873V020
RETAILCAPS,100127620
RETAILCAPS,100041827
RETAILCAPS,100064708
RETAILCAPS,100055092
GKA,156064560
WHOLESALES,156060947
RETAILCAPS,PL5874S014
RETAILCAPS,100039751
GKA,156065805
GKA,100126071
RETAILCAPS,100059217
RETAILCAPS,PL5884S015
CS OTHERS,100098159
WHOLESALES,156063563
RETAILCAPS,100051091
RETAILCAPS,100059788
WHOLESALES,156063853
WHOLESALES,156058750
